gridIndex	0
-1	15	0	0
-1	15	1	0
-1	15	2	0
-1	15	3	0
-1	15	4	0
-1	15	5	0
-1	15	6	0
-1	15	7	0
-1	15	8	0
-1	15	9	0
-1	15	10	0
-1	15	11	0
-1	15	12	0
-1	15	13	90
-1	15	14	0
-1	15	15	0
-1	14	0	0
-1	14	1	0
-1	14	2	0
-1	14	3	0
-1	14	4	0
-1	14	5	0
-1	14	6	0
-1	14	7	0
-1	14	8	0
-1	14	9	0
-1	14	10	0
-1	14	11	0
-1	14	12	0
-1	14	13	0
-1	14	14	0
-1	14	15	0
-1	13	0	0
-1	13	1	0
-1	13	2	0
-1	13	3	0
8	13	4	180
-1	13	5	0
-1	13	6	0
-1	13	7	0
1	13	8	270
14	13	9	90
14	13	10	180
-1	13	11	0
-1	13	12	0
-1	13	13	0
-1	13	14	0
-1	13	15	0
-1	12	0	0
-1	12	1	0
-1	12	2	0
9	12	3	90
9	12	4	270
8	12	5	270
-1	12	6	0
-1	12	7	0
-1	12	8	0
14	12	9	180
14	12	10	180
-1	12	11	0
-1	12	12	0
-1	12	13	0
-1	12	14	0
-1	12	15	0
-1	11	0	0
-1	11	1	0
15	11	2	0
11	11	3	90
8	11	4	270
2	11	5	180
-1	11	6	0
-1	11	7	0
14	11	8	270
14	11	9	270
14	11	10	0
-1	11	11	0
-1	11	12	0
-1	11	13	0
-1	11	14	0
-1	11	15	180
-1	10	0	0
-1	10	1	0
8	10	2	180
15	10	3	0
12	10	4	180
8	10	5	270
-1	10	6	0
-1	10	7	0
14	10	8	0
-1	10	9	0
-1	10	10	0
-1	10	11	0
-1	10	12	0
-1	10	13	0
-1	10	14	0
-1	10	15	0
-1	9	0	0
-1	9	1	0
8	9	2	180
12	9	3	270
10	9	4	270
12	9	5	0
-1	9	6	0
-1	9	7	0
-1	9	8	0
-1	9	9	0
3	9	10	90
-1	9	11	0
-1	9	12	0
-1	9	13	0
-1	9	14	0
-1	9	15	0
-1	8	0	0
-1	8	1	0
8	8	2	0
8	8	3	270
15	8	4	0
12	8	5	180
14	8	6	0
-1	8	7	0
2	8	8	270
-1	8	9	0
-1	8	10	0
-1	8	11	0
-1	8	12	0
-1	8	13	0
-1	8	14	0
-1	8	15	0
-1	7	0	0
-1	7	1	0
-1	7	2	0
-1	7	3	0
-1	7	4	0
8	7	5	90
-1	7	6	0
-1	7	7	0
15	7	8	270
3	7	9	180
-1	7	10	0
-1	7	11	0
-1	7	12	0
-1	7	13	0
-1	7	14	0
-1	7	15	0
-1	6	0	0
-1	6	1	0
8	6	2	90
8	6	3	180
3	6	4	270
0	6	5	270
-1	6	6	0
-1	6	7	0
2	6	8	0
11	6	9	0
12	6	10	270
3	6	11	180
9	6	12	90
13	6	13	270
-1	6	14	0
-1	6	15	0
-1	5	0	0
-1	5	1	0
-1	5	2	0
9	5	3	0
2	5	4	90
8	5	5	270
-1	5	6	0
-1	5	7	0
-1	5	8	0
11	5	9	180
13	5	10	0
12	5	11	270
12	5	12	90
4	5	13	270
-1	5	14	0
-1	5	15	0
-1	4	0	0
-1	4	1	0
8	4	2	180
3	4	3	270
2	4	4	270
2	4	5	180
-1	4	6	0
0	4	7	0
7	4	8	180
2	4	9	270
10	4	10	0
12	4	11	90
9	4	12	180
13	4	13	180
-1	4	14	0
-1	4	15	0
-1	3	0	0
-1	3	1	0
8	3	2	0
9	3	3	180
8	3	4	180
-1	3	5	0
-1	3	6	0
-1	3	7	0
5	3	8	270
10	3	9	180
2	3	10	90
4	3	11	270
-1	3	12	0
13	3	13	90
-1	3	14	0
-1	3	15	0
-1	2	0	0
-1	2	1	0
8	2	2	0
8	2	3	270
9	2	4	0
-1	2	5	0
-1	2	6	0
-1	2	7	0
-1	2	8	0
1	2	9	270
-1	2	10	0
2	2	11	90
7	2	12	90
4	2	13	180
-1	2	14	0
-1	2	15	0
-1	1	0	0
-1	1	1	0
-1	1	2	0
-1	1	3	0
-1	1	4	0
-1	1	5	0
-1	1	6	0
-1	1	7	0
-1	1	8	0
7	1	9	0
-1	1	10	0
10	1	11	90
-1	1	12	0
11	1	13	0
-1	1	14	0
-1	1	15	0
-1	0	0	0
-1	0	1	0
-1	0	2	0
-1	0	3	0
-1	0	4	0
-1	0	5	0
-1	0	6	0
-1	0	7	0
-1	0	8	0
-1	0	9	0
-1	0	10	0
-1	0	11	0
-1	0	12	0
-1	0	13	0
-1	0	14	0
-1	0	15	0
